Date,Close
2000-06-05,25.12
2000-06-06,25.72
2000-06-07,24.88
2000-06-08,24.63
2000-06-09,25.28
2000-06-12,24.59
2000-06-13,25.04
2000-06-14,25.04
2000-06-15,26.05
2000-06-16,25.32
2000-06-19,25.16
2000-06-20,25.36
2000-06-21,25.68
2000-06-22,25.12
2000-06-23,25.72
2000-06-26,25.64
2000-06-27,25.8
2000-06-28,26.15
2000-06-29,26.41
2000-06-30,26.97
2000-07-03,26.89
2000-07-05,27.62
2000-07-06,27.74
2000-07-07,28.22
2000-07-10,27.74
2000-07-11,28.59
2000-07-12,28.3
2000-07-13,28.75
2000-07-14,28.67
2000-07-17,28.36
2000-07-18,29.11
2000-07-19,29.59
2000-07-20,29.71
2000-07-21,30.2
2000-07-24,31.04
2000-07-25,31.37
2000-07-26,30.96
2000-07-27,31.13
2000-07-28,31.49
2000-07-31,31.49
2000-08-01,31.41
2000-08-02,32.17
2000-08-03,31.61
2000-08-04,31.61
2000-08-07,31.65
2000-08-08,31.33
2000-08-09,30.89
2000-08-10,31.62
2000-08-11,32.1
2000-08-14,32.02
2000-08-15,30.57
2000-08-16,29.88
2000-08-17,29.68
2000-08-18,29.56
2000-08-21,30.89
2000-08-22,31.9
2000-08-23,32.71
2000-08-24,34.69
2000-08-25,35.02
2000-08-28,34.45
2000-08-29,33.84
2000-08-30,33.96
2000-08-31,34.7
2000-09-01,35.42
2000-09-05,35.87
2000-09-06,37.4
2000-09-07,37.85
2000-09-08,37.6
2000-09-11,37.93
2000-09-12,38.17
2000-09-13,38.45
2000-09-14,37.77
2000-09-15,36.8
2000-09-18,36.84
2000-09-19,36.71
2000-09-20,38.21
2000-09-21,38.82
2000-09-22,41.08
2000-09-25,41.32
2000-09-26,42.74
2000-09-27,41.77
2000-09-28,41.73
2000-09-29,41.73
2000-10-02,37.81
2000-10-03,38.74
2000-10-04,39.54
2000-10-05,39.5
2000-10-06,39.46
2000-10-09,38.45
2000-10-10,38.53
2000-10-11,38.94
2000-10-12,36.31
2000-10-13,38.01
2000-10-16,38.94
2000-10-17,39.14
2000-10-18,39.3
2000-10-19,37.81
2000-10-20,38.82
2000-10-23,39.63
2000-10-24,39.46
2000-10-25,40.47
2000-10-26,40.8
2000-10-27,41.24
2000-10-30,41.85
2000-10-31,43.87
2000-11-01,42.54
2000-11-02,42.78
2000-11-03,42.74
2000-11-06,42.74
2000-11-07,42.17
2000-11-08,42.14
2000-11-09,42.59
2000-11-10,41.17
2000-11-13,40.72
2000-11-14,41.74
2000-11-15,41.21
2000-11-16,42.67
2000-11-17,42.39
2000-11-20,42.51
2000-11-21,44.49
2000-11-22,42.22
2000-11-24,42.59
2000-11-27,43.68
2000-11-28,43.76
2000-11-29,45.34
2000-11-30,44.78
2000-12-01,42.67
2000-12-04,42.02
2000-12-05,44.7
2000-12-06,43.68
2000-12-07,43.32
2000-12-08,45.34
2000-12-11,44.33
2000-12-12,44.82
2000-12-13,44.01
2000-12-14,43.6
2000-12-15,42.06
2000-12-18,44.41
2000-12-19,43.03
2000-12-20,42.14
2000-12-21,41.9
2000-12-22,41.13
2000-12-26,40.85
2000-12-27,41.53
2000-12-28,42.43
2000-12-29,42.79
2001-01-02,40.2
2001-01-03,40.56
2001-01-04,39.55
2001-01-05,38.09
2001-01-08,38.25
2001-01-09,38.21
2001-01-10,39.14
2001-01-11,38.33
2001-01-12,39.31
2001-01-16,39.55
2001-01-17,38.09
2001-01-18,37.2
2001-01-19,36.1
2001-01-22,36.31
2001-01-23,37.28
2001-01-24,37.24
2001-01-25,38.41
2001-01-26,37.64
2001-01-29,36.61
2001-01-30,36.4
2001-01-31,37.93
2001-02-01,36.64
2001-02-02,36.86
2001-02-05,37.56
2001-02-06,36.78
2001-02-07,37.36
