Date,Close
2016-08-17,23.81
2016-08-18,23.67
2016-08-19,24.09
2016-08-22,24.17
2016-08-23,24.92
2016-08-24,25.25
2016-08-25,25.14
2016-08-26,25.33
2016-08-29,25.64
2016-08-30,25.0
2016-08-31,24.74
2016-09-01,24.09
2016-09-02,23.8
2016-09-06,25.17
2016-09-07,26.58
2016-09-08,27.86
2016-09-09,27.18
2016-09-12,27.35
2016-09-13,26.85
2016-09-14,26.77
2016-09-15,27.07
2016-09-16,26.84
2016-09-19,27.0
2016-09-20,26.98
2016-09-21,26.81
2016-09-22,26.59
2016-09-23,26.58
2016-09-26,26.52
2016-09-27,26.46
2016-09-28,26.5
2016-09-29,26.34
2016-09-30,26.47
2016-10-03,26.54
2016-10-04,26.5
2016-10-05,26.84
2016-10-06,26.79
2016-10-07,26.62
2016-10-10,26.31
2016-10-11,26.1
2016-10-12,26.09
2016-10-13,26.1
2016-10-14,26.16
2016-10-17,26.24
2016-10-18,26.4
2016-10-19,26.42
2016-10-20,26.41
2016-10-21,26.16
2016-10-24,26.54
2016-10-25,26.02
2016-10-26,25.87
2016-10-27,26.76
2016-10-28,27.06
2016-10-31,27.18
2016-11-01,26.84
2016-11-02,27.13
2016-11-03,27.0
2016-11-04,26.92
2016-11-07,27.42
2016-11-08,27.51
2016-11-09,27.34
2016-11-10,27.28
2016-11-11,27.21
2016-11-14,27.13
2016-11-15,27.73
2016-11-16,28.05
2016-11-17,28.68
2016-11-18,28.79
2016-11-21,29.04
2016-11-22,28.84
2016-11-23,28.54
2016-11-25,28.9
2016-11-28,28.87
2016-11-29,29.5
2016-11-30,29.66
2016-12-01,28.73
2016-12-02,29.21
2016-12-05,29.38
2016-12-06,29.55
2016-12-07,29.84
2016-12-08,29.86
2016-12-09,29.88
2016-12-12,29.84
2016-12-13,29.77
2016-12-14,30.02
2016-12-15,31.43
2016-12-16,31.25
2016-12-19,31.22
2016-12-20,31.59
2016-12-21,31.72
2016-12-22,30.92
2016-12-23,31.06
2016-12-27,31.04
2016-12-28,30.64
2016-12-29,30.6
2016-12-30,30.44
2017-01-03,30.22
2017-01-04,30.45
2017-01-05,30.6
2017-01-06,31.45
2017-01-09,31.28
2017-01-10,31.56
2017-01-11,31.88
2017-01-12,31.92
2017-01-13,32.21
2017-01-17,32.08
2017-01-18,32.43
2017-01-19,32.56
2017-01-20,32.81
2017-01-23,32.27
2017-01-24,33.1
2017-01-25,33.26
2017-01-26,33.01
2017-01-27,34.63
2017-01-30,34.57
2017-01-31,34.88
2017-02-01,34.94
2017-02-02,35.42
2017-02-03,35.63
2017-02-06,35.79
2017-02-07,35.91
2017-02-08,35.9
2017-02-09,35.99
2017-02-10,35.84
2017-02-13,35.9
2017-02-14,35.91
2017-02-15,36.06
2017-02-16,36.06
2017-02-17,35.76
2017-02-21,36.05
2017-02-22,35.86
2017-02-23,35.5
2017-02-24,35.57
2017-02-27,35.46
2017-02-28,35.16
2017-03-01,35.48
2017-03-02,35.14
2017-03-03,35.13
2017-03-06,34.72
2017-03-07,34.91
2017-03-08,35.17
2017-03-09,34.96
2017-03-10,35.15
2017-03-13,35.16
2017-03-14,35.16
2017-03-15,35.29
2017-03-16,35.44
2017-03-17,35.54
2017-03-20,35.48
2017-03-21,34.57
2017-03-22,34.87
2017-03-23,34.93
2017-03-24,35.09
2017-03-27,35.09
2017-03-28,35.2
2017-03-29,35.38
2017-03-30,35.43
2017-03-31,35.48
2017-04-03,35.35
2017-04-04,35.54
2017-04-05,35.45
2017-04-06,35.55
2017-04-07,35.92
2017-04-10,35.94
2017-04-11,36.05
2017-04-12,35.38
2017-04-13,35.39
2017-04-17,35.58
2017-04-18,35.65
2017-04-19,35.73
2017-04-20,35.94
2017-04-21,35.67
2017-04-24,36.64
2017-04-25,36.74
2017-04-26,37.13
2017-04-27,37.34
2017-04-28,37.16
2017-05-01,37.41
2017-05-02,37.06
2017-05-03,36.64
2017-05-04,36.72
2017-05-05,37.26
2017-05-08,37.45
2017-05-09,37.23
2017-05-10,37.09
2017-05-11,36.6
