Date,Close
2000-06-06,-1.7782168436651036
2000-06-07,-0.6537591149107458
2000-06-08,-1.7210832700582102
2000-06-09,-5.04764357455576
2000-06-12,-2.332519663683208
2000-06-13,4.276589836156619
2000-06-14,0.34620505992011275
2000-06-15,0.6634819532908676
2000-06-16,-2.926443448457683
2000-06-19,0.9234111895708663
2000-06-20,0.24219590958021175
2000-06-21,-1.02013422818793
2000-06-22,-2.6851098454027555
2000-06-23,2.3968784838350077
2000-06-26,0.0
2000-06-27,5.688622754491002
2000-06-28,-1.4679371619881532
2000-06-29,-3.319393622582323
2000-06-30,6.4882400648824
2000-07-03,-1.320132013201325
2000-07-05,0.2315410342166313
2000-07-06,0.8726899383983522
2000-07-07,7.073791348600511
2000-07-10,-0.5228136882129197
2000-07-11,1.2422360248447228
2000-07-12,-1.6281264747522561
2000-07-13,-3.0702806428400176
2000-07-14,0.6434050977480954
2000-07-17,2.0408163265306145
2000-07-18,-1.0843373493976016
2000-07-19,-0.09744214372715554
2000-07-20,0.0
2000-07-21,-0.5120702267739641
2000-07-24,-3.7745098039215663
2000-07-25,3.0310748853795255
2000-07-26,-0.7416563658838138
2000-07-27,2.241594022415927
2000-07-28,-2.2898903775882995
2000-07-31,-5.858888057840939
2000-08-01,-1.3506355932203284
2000-08-02,-0.8053691275167751
2000-08-03,-0.3518267929634722
2000-08-04,-1.738185768604017
2000-08-07,4.1459369817578695
2000-08-08,4.538216560509567
2000-08-09,-6.956080223406957
2000-08-10,-4.88403819918144
2000-08-11,2.208835341365467
2000-08-14,1.4313780522031916
2000-08-15,-2.490315439955726
2000-08-16,-3.14982973893303
2000-08-17,0.1171989452094957
2000-08-18,1.7559262510974616
2000-08-21,-3.6813344837503648
2000-08-22,0.2687369363989056
2000-08-23,0.0
2000-08-24,0.6253722453841704
2000-08-25,2.160402485942603
2000-08-28,-1.9988412514484466
2000-08-29,-0.11823825007389877
2000-08-30,-2.0124297129328172
2000-08-31,-1.6913319238900715
2000-09-01,2.3655913978494647
2000-09-05,2.0408163265306145
2000-09-06,0.5000000000000115
2000-09-07,2.019315188762061
2000-09-08,2.208835341365467
2000-09-11,4.294134156609575
2000-09-12,-0.6727664155005364
2000-09-13,-0.13546464372797828
2000-09-14,-2.5501899077590817
2000-09-15,-0.9465478841870878
2000-09-18,-1.6863406408094472
2000-09-19,-2.4299599771297697
2000-09-20,-2.7541752124231045
2000-09-21,3.0732148237420986
2000-09-22,0.9938614440222038
2000-09-25,-2.9522431259044746
2000-09-26,-3.3104682373993444
2000-09-27,1.5731030228254061
2000-09-28,0.9110233829334957
2000-09-29,-0.9027986758952666
2000-10-02,-3.887033100516246
2000-10-03,-0.9478672985781866
2000-10-04,0.6698564593301315
2000-10-05,-0.12674271229403677
2000-10-06,-1.2373096446700482
2000-10-09,-0.8030838419531006
2000-10-10,2.7525906735751393
2000-10-11,-2.300661834226281
2000-10-12,-2.612903225806451
2000-10-13,1.987413050679021
2000-10-16,5.131536213056176
2000-10-17,-2.7803521779425355
2000-10-18,1.6523673339688516
2000-10-19,2.281963113472951
2000-10-20,-2.6283618581907087
2000-10-23,1.6007532956685333
2000-10-24,2.2551745443311733
2000-10-25,-5.04531722054381
2000-10-26,-5.440661788100543
2000-10-27,-0.4374158815612317
2000-10-30,1.182832037850634
2000-10-31,3.7074148296593057
2000-11-01,2.898550724637672
2000-11-02,3.7245696400626027
2000-11-03,-2.1726010863005407
2000-11-06,3.423812461443543
2000-11-07,-0.14912019087385264
2000-11-08,-0.35842293906809264
2000-11-09,-3.3573141486810454
2000-11-10,-7.289081885856086
2000-11-13,3.713616594178659
2000-11-14,3.451612903225798
2000-11-15,4.552541315871528
2000-11-16,-1.5508499850879875
2000-11-17,0.6664647076643382
2000-11-20,-1.4143845922359288
2000-11-21,-1.5873015873015706
2000-11-22,-2.636476426799017
2000-11-24,-1.4972921312519927
2000-11-27,9.120310478654602
2000-11-28,-0.6224066390041472
2000-11-29,5.845511482254695
2000-11-30,0.6198929275852416
2000-12-01,-1.9322318678241301
2000-12-04,5.139920045688173
2000-12-05,2.6615969581748944
2000-12-06,-0.7936507936507908
2000-12-07,0.3466666666666729
2000-12-08,-1.0098325803879926
2000-12-11,-5.637583892617448
2000-12-12,0.9672830725462322
2000-12-13,-2.9867568329106864
2000-12-14,1.4812663374963675
2000-12-15,-2.318259874069817
2000-12-18,1.3770876062115356
2000-12-19,-5.086705202312136
2000-12-20,2.101096224116916
2000-12-21,5.726215329555617
2000-12-22,1.466854724964728
2000-12-26,-3.586321934945791
2000-12-27,3.835063437139552
2000-12-28,0.7220216606498298
2000-12-29,0.35842293906809264
2001-01-02,1.4010989010988961
2001-01-03,8.480086697371991
2001-01-04,-3.8711288711288594
2001-01-05,-4.001039230969083
2001-01-08,0.0
2001-01-09,-2.1921515561569738
2001-01-10,-2.019922523519657
2001-01-11,0.48009036995200205
2001-01-12,1.9392917369308815
2001-01-16,3.3085194375516824
2001-01-17,-1.3877768881771946
2001-01-18,-1.6238159675236896
2001-01-19,-4.236588720770285
2001-01-22,3.447285262855493
2001-01-23,1.555123576784223
2001-01-24,0.21875854525565952
2001-01-25,0.9549795361528002
2001-01-26,-0.7027027027026955
2001-01-29,1.0615133369624496
2001-01-30,-0.7810395906275192
2001-01-31,5.618892508143314
2001-02-01,-1.927525057825752
2001-02-02,-1.6771488469601525
2001-02-05,-1.679104477611948
2001-02-06,-1.1927351585795498
2001-02-07,2.7434842249657088
2001-02-08,-4.325767690253679
2001-02-09,-3.6282444878593334
2001-02-12,6.05270779032725
2001-02-13,1.2015292190060256
2001-02-14,-2.02374527792768
2001-02-15,-1.9003029468466104
2001-02-16,0.701852891633914
2001-02-20,1.97936994703094
2001-02-21,-5.959540732640789
2001-02-22,-1.017441860465118
2001-02-23,1.1747430249632984
2001-02-26,1.5674891146589154
2001-02-27,-0.17147756501858513
2001-02-28,-1.7463498425422275
2001-03-01,-3.4965034965035002
2001-03-02,1.1775362318840576
2001-03-05,-1.1041480155177474
2001-03-06,2.4441762220881236
2001-03-07,2.2974963181148667
2001-03-08,1.9003743161531972
2001-03-09,-1.6953941791466587
2001-03-12,-4.857717734981315
2001-03-13,0.9969788519637479
2001-03-14,-3.2605444211785684
2001-03-15,1.3605442176870763
2001-03-16,-1.9219035997559586
2001-03-19,0.9642301710730994
2001-03-20,1.0474430067775709
2001-03-21,1.0670731707317138
2001-03-22,-2.926093514328809
2001-03-23,1.429459291485391
2001-03-26,4.258578431372562
2001-03-27,1.3811342932706472
2001-03-28,-1.2463768115942075
2001-03-29,1.937188142060453
2001-03-30,-0.23034840195795825
2001-04-02,0.25974025974027093
2001-04-03,-2.849740932642497
2001-04-04,1.3925925925925897
2001-04-05,1.3442431326709636
2001-04-06,1.384083044982698
2001-04-09,-1.8486916951080734
2001-04-10,1.0721529991307044
2001-04-11,-1.2041284403669805
2001-04-12,-1.0446894950667418
2001-04-16,-1.3196480938416522
2001-04-17,0.38632986627042953
2001-04-18,7.104795737122549
2001-04-19,-0.44223327805416046
2001-04-20,-1.4991671293725917
2001-04-23,0.6200676437429609
2001-04-24,-3.7254901960784514
2001-04-25,1.1347105033459481
2001-04-26,1.1507479861910141
2001-04-27,3.100113765642787
2001-04-30,-2.0689655172413834
2001-05-01,3.408450704225352
2001-05-02,-0.7899754835194783
2001-05-03,0.027457440966505153
2001-05-04,-0.13724951962666987
2001-05-07,-1.8416712479384367
2001-05-08,-0.14001680201625177
2001-05-09,-0.7291082445316843
2001-05-10,3.5310734463276816
2001-05-11,1.282401091405183
2001-05-14,0.4579741379310498
2001-05-15,-4.317511397157414
2001-05-16,-0.6726457399103158
2001-05-17,0.19751693002256765
2001-05-18,0.5350605463249947
2001-05-21,2.2408963585434094
2001-05-22,0.6027397260274014
2001-05-23,-1.8790849673202548
2001-05-24,0.7216208714959649
2001-05-25,-3.196472857536503
2001-05-29,0.028465698832902397
2001-05-30,0.48377916903814544
2001-05-31,0.5664117813650504
2001-06-01,-0.0844832441565746
2001-06-04,-1.4092446448703444
2001-06-05,0.628930817610085
2001-06-06,-1.0795454545454608
2001-06-07,0.6892590465249926
2001-06-08,-0.17113519680548306
2001-06-11,-1.5428571428571458
2001-06-12,0.6964596633778353
2001-06-13,-0.8357348703170175
2001-06-14,-1.3077593722754854
2001-06-15,-2.7090694935217985
2001-06-18,0.7566585956416461
2001-06-19,0.6908981676179149
2001-06-20,2.088305489260134
2001-06-21,1.2857977790765585
2001-06-22,-0.9232544720138347
2001-06-25,-1.951077460687245
2001-06-26,0.20790020790020236
2001-06-27,-1.2448132780083054
2001-06-28,1.8007202881152429
2001-06-29,-1.1497641509433998
2001-07-02,1.9385624813599733
2001-07-03,-1.0532475131655894
2001-07-05,-1.271437019515076
2001-07-06,-2.5756214435459723
2001-07-09,1.9059329849369755
2001-07-10,-1.538461538461533
2001-07-11,2.8186274509804043
2001-07-12,6.1680572109654275
2001-07-13,2.0207690148751123
2001-07-16,1.1004126547455195
2001-07-17,-0.2448979591836875
2001-07-18,1.1729405346426747
2001-07-19,0.4583445672687869
2001-07-20,0.08051529790660261
2001-07-23,-2.279431482971306
2001-07-24,0.1097694840834329
2001-07-25,3.7828947368421018
2001-07-26,0.7131537242472286
2001-07-27,-0.15735641227380137
2001-07-30,0.8405568689256571
2001-07-31,0.05209690023442182
2001-08-01,-1.5881280916428042
2001-08-02,1.772486772486781
2001-08-03,-1.0657655315830405
2001-08-06,-1.6027325275880133
2001-08-07,1.0413885180240445
2001-08-08,-0.9778012684989568
2001-08-09,-0.6672004270082743
2001-08-10,-1.0478237506716837
2001-08-13,-2.60657073038284
2001-08-14,0.30666294954000417
2001-08-15,-0.6948304613674239
2001-08-16,-0.5877413937867115
2001-08-17,-1.7454954954955082
2001-08-20,1.5759312320916985
2001-08-21,-3.2157968970380812
2001-08-22,0.612066452929172
2001-08-23,-0.9849362688296726
2001-08-24,2.4283206553540104
2001-08-27,-1.1139674378748965
2001-08-28,-0.5777007510109677
2001-08-29,-1.8884369552585656
2001-08-30,-3.138880663310639
2001-08-31,0.9171507184347227
2001-09-04,0.8482278097546203
2001-09-05,1.4418744367678205
2001-09-06,-3.6126739709801736
2001-09-07,-2.427035330261118
2001-09-10,0.0
2001-09-17,-4.8173803526448395
2001-09-18,3.076414158121077
2001-09-19,0.38510911424904926
2001-09-20,-0.31969309462915874
2001-09-21,-1.4432328415651008
2001-09-24,5.890009762447113
2001-09-25,2.3663183773817043
2001-09-26,2.2215550885619884
2001-09-27,-0.17621145374447922
2001-09-28,0.205942924389535
2001-10-01,0.5284791544333478
2001-10-02,3.7091121495326895
2001-10-03,2.196564348070962
2001-10-04,-2.3422430421603746
2001-10-05,1.749435665914234
2001-10-08,-2.468108707709371
2001-10-09,1.9050326983224286
2001-10-10,2.9854910714285587
2001-10-11,-0.27092928745595657
2001-10-12,-1.1138277641945193
2001-10-15,1.098901098901095
2001-10-16,-0.6249999999999867
2001-10-17,-1.7500683620453983
2001-10-18,-0.6123016977456097
2001-10-19,2.156258751050122
2001-10-22,0.05482456140351033
2001-10-23,-0.8219178082191747
2001-10-24,-0.24861878453039665
2001-10-25,1.578510108003317
2001-10-26,0.21810250817884125
2001-10-29,-2.856365614798684
2001-10-30,-2.492299075889104
2001-10-31,1.5795519816197423
2001-11-01,1.6398077466780014
2001-11-02,1.3908205841446364
2001-11-05,1.7558299039780456
2001-11-06,1.9412240496090583
2001-11-07,-2.036498280878085
2001-11-08,1.2419006479481576
2001-11-09,1.1200000000000099
2001-11-12,0.8702531645569556
2001-11-13,-2.379084967320255
2001-11-14,1.8746652383502926
2001-11-15,1.3144058885383725
2001-11-16,-1.60871821484172
2001-11-19,1.1603375527426074
2001-11-20,-0.07820646506778717
2001-11-21,-1.043569006000522
2001-11-23,1.2391247034009956
2001-11-26,-0.10416666666666075
2001-11-27,-1.1991657977059478
2001-11-28,-0.13192612137202797
2001-11-29,-0.6340819022457089
2001-11-30,0.9040148896570122
2001-12-03,-1.0276679841897285
2001-12-04,1.0649627263045858
2001-12-05,2.555321390937837
2001-12-06,-1.695350629334691
2001-12-07,-0.4964724327149339
2001-12-10,-1.9170168067226823
2001-12-11,-0.3748326639892885
2001-12-12,0.4837409298575679
2001-12-13,-1.7919229740572362
2001-12-14,1.3071895424836777
2001-12-17,3.306451612903216
2001-12-18,-0.1301066874837331
2001-12-19,1.0422094841062934
2001-12-20,-0.0515729757607053
2001-12-21,2.3477812177502777
2001-12-24,-0.7814469372321664
2001-12-26,1.8038617886178887
2001-12-27,0.3743448964312446
2001-12-28,-0.04972650422674363
2001-12-31,-1.3681592039801127
2002-01-02,0.8827238335435084
2002-01-03,-0.12499999999999734
2002-01-04,-0.6508135168961315
2002-01-07,-0.37792894935751997
2002-01-08,0.7840161861406125
2002-01-09,-2.484316185696367
2002-01-10,1.0550694801853
2002-01-11,-2.0881079704609173
2002-01-14,-0.07802340702210975
2002-01-15,1.9781363872982682
2002-01-16,-1.5313935681470214
2002-01-17,1.373768792120278
2002-01-18,-0.7159294298133445
2002-01-22,2.9358743239763063
2002-01-23,3.17738303727797
2002-01-24,-0.31522793404462623
2002-01-25,-2.1162734127949334
2002-01-28,0.397614314115291
2002-01-29,-1.2376237623762387
2002-01-30,3.1829573934837097
2002-01-31,0.38863249939276034
2002-02-01,-1.2097749818533732
2002-02-04,-0.6122948812147921
2002-02-05,-0.1724987678659473
2002-02-06,0.14811157738829905
2002-02-07,-0.8380576780872673
2002-02-08,1.2925677355207554
2002-02-11,1.8650306748466239
2002-02-12,-0.24090580582992738
2002-02-13,0.024148756339070765
2002-02-14,0.6277160791887892
2002-02-15,-0.7677543186180413
2002-02-19,-1.2330754352030904
2002-02-20,1.2239902080783294
2002-02-21,-0.7738814993954013
2002-02-22,0.682427492078963
2002-02-25,1.161946259985469
2002-02-26,2.3929169657812777
2002-02-27,0.23369946249123252
2002-02-28,-0.37304733038004967
2002-03-01,1.2871518839223217
2002-03-04,0.2541589648798581
2002-03-05,-3.5261581009449205
2002-03-06,0.23889154323937234
2002-03-07,1.3107721639656678
2002-03-08,1.3408609738885024
2002-03-11,0.0
2002-03-12,-0.46425255338903293
2002-03-13,-0.3964552238805985
2002-03-14,0.4448606883633799
2002-03-15,2.3776223776223793
2002-03-18,-0.29599271402550587
2002-03-19,-0.15985384791048496
2002-03-20,-0.3202195791399798
2002-03-21,-1.537402478201011
2002-03-22,-0.2563505010487077
2002-03-25,-1.2383177570093329
2002-03-26,1.46676129642771
2002-03-27,-0.2797854977850234
2002-03-28,-1.1222819733458178
2002-04-01,-2.8375502482856363
2002-04-02,-1.0708201508883075
2002-04-03,-0.5658056580565729
2002-04-04,1.1627906976744207
2002-04-05,-0.22010271460015662
2002-04-08,1.078431372549038
2002-04-09,0.533462657613959
2002-04-10,0.7718282682103172
2002-04-11,-0.6462422211584551
2002-04-12,1.7586123825584332
2002-04-15,-2.130681818181812
2002-04-16,0.12094823415578215
2002-04-17,-1.183860835950723
2002-04-18,-1.931540342298288
2002-04-19,1.3462976813762184
2002-04-22,-2.337023370233693
2002-04-23,0.8564231738035222
2002-04-24,-1.0239760239760143
2002-04-25,-0.7822356800403774
2002-04-26,-2.1108850457782213
2002-04-29,0.7274616783580212
2002-04-30,-0.6190353366004708
2002-05-01,1.686997145081759
2002-05-02,-0.2552322613578406
2002-05-03,-2.482088024564988
2002-05-06,-2.2828653896615037
2002-05-07,1.9065520945220182
2002-05-08,2.5032938076416267
2002-05-09,-2.49357326478149
2002-05-10,-2.399156340627462
2002-05-13,2.5661804430037627
2002-05-14,4.266526204898624
2002-05-15,-1.0861328618338106
2002-05-16,2.7834525025536294
2002-05-17,-0.02484472049688602
2002-05-20,-0.9194831013916605
2002-05-21,-2.0817657386506094
2002-05-22,0.3586065573770503
2002-05-23,-0.867789688616627
2002-05-24,-1.3903192584964086
2002-05-28,-1.305483028720622
2002-05-29,-0.4761904761904745
2002-05-30,-1.0101010101009944
2002-05-31,0.21482277121374072
2002-06-03,-1.768488745980712
2002-06-04,1.6093835242771526
2002-06-05,1.7718120805368942
2002-06-06,-1.5563175943022811
2002-06-07,0.6162915326902274
2002-06-10,3.6218375499334154
2002-06-11,0.07710100231304029
2002-06-12,3.2871083718541305
2002-06-13,-3.0830432620586823
2002-06-14,0.7952796305797927
2002-06-17,2.3670145075082694
2002-06-18,0.42267528592740966
2002-06-19,-1.832136667491957
2002-06-20,-1.5636822194199151
2002-06-21,-2.6902382782475143
2002-06-24,1.395471300684581
2002-06-25,-1.1685276551544943
2002-06-26,0.9458749343142392
2002-06-27,3.722019781363861
2002-06-28,-4.642409033877037
2002-07-01,-1.1315789473684168
2002-07-02,-1.78333776949694
